Name_eng;Name_zh;Name_py;Nationality;University;State;Degree_source;Degree_level;Field_main;Field_2;Year_start;Year_end;Honorary;nDeg;start;end;duration;period;Degree_high;Field_high;Life_member;Deceased;Employer_main;Employer_2;Sector_1;Sector_2;Country;City;Street_name;Street_2;Street_nbr;Building;Page;PDF
Roberts_R.P.;;;Western;Colorado;Colorado;B.S.;Bachelor;Sciences;Sciences;1910;1910;;1;1910;1910;0;1909-1918;Bachelor;Sciences;;;Shanghai Municipal Council;S.M.C. Public Works Dept.;Local Government;Foreign;China;Shanghai;Hankow;;193;;204;233
Rossiter_Fred J.;;;Western;Iowa State;Iowa;B.S.;Bachelor;Sciences;Sciences;1920;1920;;2;1920;1928;8;1919-1935;Master;Sciences;;;U.S. Department of Agriculture;;Foreign Government;Agriculture;China;Shanghai;;;113;Sassoon House;204;233
Rossiter_Fred J.;;;Western;Iowa State;Iowa;M.S.;Master;Sciences;Sciences;1928;1928;;2;1920;1928;8;1919-1935;Master;Sciences;;;U.S. Department of Agriculture;;Foreign Government;Agriculture;China;Shanghai;;;113;Sassoon House;204;233
Seibert_Elvin;;;Western;Columbia;New York;B.A.;Bachelor;Humanities;Arts;1924;1924;;1;1924;1924;0;1919-1935;Bachelor;Humanities;;;American Consulate General;;Foreign Government;Consulate;China;Shanghai;Kiangse;;181;;205;234
Sellers_C.G.;;;Western;Sewanee;Tennessee;;;;;1917;1917;;1;1917;1917;0;1909-1918;;;;;China National Aviation Corporation;;Company;Transportation;China;Shanghai;Canton;;51;;205;234
Sellett_George;;;Western;Michigan;Michigan;A.B.;Bachelor;Humanities;Arts;1920;1920;;2;1920;1922;2;1919-1935;Doctorate;Law;1931;;;;;;China;Shanghai;;;354;Hamilton House;205;234
Sellett_George;;;Western;Michigan;Michigan;J.D.;Doctorate;Law;Law;1922;1922;;2;1920;1922;2;1919-1935;Doctorate;Law;1931;;;;;;China;Shanghai;;;354;Hamilton House;205;234
Service_Robert R.;;;Western;California;California;B.S.;Bachelor;Sciences;Sciences;1902;1902;;1;1902;1902;0;1883-1908;Bachelor;Sciences;1931;Deceased;China International Famine Relief Commission;;Organization;International;China;Shanghai;Honan;;505;;205;234
Sheridan_H.J.;;;Western;Yale;Connecticut;Ph.B.;Bachelor;Humanities;Philosophy;1911;1911;;1;1911;1911;0;1909-1918;Bachelor;Humanities;;;Standard Vacuum Oil Company;;Company;Chemical;China;Shanghai;Canton;;94;;205;234
Simmons_W.M.;;;Western;Columbia;New York;A.B.;Bachelor;Humanities;Arts;1923;1923;;1;1923;1923;0;1919-1935;Bachelor;Humanities;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;205;234
Sipprell_William A._Jr.;;;Western;Oregon;Oregon;;;;;1929;1929;;1;1929;1929;0;1919-1935;;;;;China Foreign Trade Corporation;;Company;Trade & Business;China;Shanghai;Yuen Ming Yuen;;133;;205;234
Siroff_Michael P.;;;Western;Southern California;California;B.S.;Bachelor;Sciences;Sciences;1932;1932;;1;1932;1932;0;1919-1935;Bachelor;Sciences;;;Southern California Oil Company;;Company;Chemical;China;Shanghai;Tenant de la Tour;;509;;206;235
Smith_H. Maxcy_Jr.;;;Western;Hampden;Sydney;B.A.;Bachelor;Humanities;Arts;1929;1929;;1;1929;1929;0;1919-1935;Bachelor;Humanities;;;Shanghai Telephone Company;;Company;Communication;China;Shanghai;Kiangse;;232;;206;235
Smith_W. Rector;;;Western;Washington;Washington;D.D.S.;Doctorate;Medicine;Dental Surgery;1907;1907;;1;1907;1907;0;1883-1908;Doctorate;Medicine;1935;;;;;;China;Shanghai;Bund;;17;;206;235
Speery_Henry M.;;;Western;Columbia;New York;A.B.;Bachelor;Humanities;Arts;1928;1928;;2;1924;1928;4;1919-1935;Bachelor;Humanities;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;206;235
Speery_Henry M.;;;Western;Michigan;Michigan;;;;;1924;1925;;2;1924;1928;4;1919-1935;Bachelor;Humanities;;;National City Bank of New York;;Company;Banking;China;Shanghai;Kiukiang;;41;;206;235
Stocker_E.C.;;;Western;Wisconsin;Wisconsin;B.S.;Bachelor;Sciences;Sciences;1909;1909;;2;1909;1924;15;1909-1918;Certificate;Engineering;;;Texas Company (China), Ltd., The;;Company;Chemical;China;Shanghai;Bund;;12;;206;235
Stocker_E.C.;;;Western;Wisconsin;Wisconsin;C.E.;Certificate;Engineering;Engineering;1924;1924;;2;1909;1924;15;1909-1918;Certificate;Engineering;;;Texas Company (China), Ltd., The;;Company;Chemical;China;Shanghai;Bund;;12;;206;235
Tobin_Chester M.;;;Western;Macalester;Minnesota;A.B.;Bachelor;Humanities;Arts;1920;1920;;1;1920;1920;0;1919-1935;Bachelor;Humanities;1933;;;;;;U.S.A.;;;;;;207;236
Vanderburgh_R.M.;;;Western;Wooster;Ohio;;;;;1917;1917;;1;1917;1917;0;1909-1918;;;1932;;Realty Investment Company;;Company;Building & Real estate;China;Shanghai;Bund;;12;;208;237
Vaughn_Charles S.;;;Western;Vanderbilt;Tennessee;;;;;1926;1926;;1;1926;1926;0;1919-1935;;;1933;;China National Aviation Corporation;;Company;Transportation;China;Shanghai;Canton;;51;;209;238
Villers_Ernest;;;Western;Oklahoma;Oklahoma;B.Rh.;Bachelor;Humanities;Rhetoric;1919;1919;;3;1914;1930;16;1909-1918;Bachelor;Humanities;;;Shanghai American School;;Education;School;China;Shanghai;Petain;;10;;209;238
Villers_Ernest;;;Western;Denison;Ohio;B.S.;Bachelor;Sciences;Sciences;1914;1914;;3;1914;1930;16;1909-1918;Bachelor;Humanities;;;Shanghai American School;;Education;School;China;Shanghai;Petain;;10;;209;238
Villers_Ernest;;;Western;Texas;Texas;;;;;1927;1930;;3;1914;1930;16;1909-1918;Bachelor;Humanities;;;Shanghai American School;;Education;School;China;Shanghai;Petain;;10;;209;238
Wadsworth_Julius;;;Western;Harvard;Massachusetts;A.B.;Bachelor;Humanities;Arts;1926;1926;;1;1926;1926;0;1919-1935;Bachelor;Humanities;;;American Consulate General;;Foreign Government;Consulate;China;Shanghai;Kiangse;;181;;209;238
Watson_Felthan;;;Western;St. Louis;Missouri;LL.B.;Bachelor;Law;Law;1924;1924;;1;1924;1924;0;1919-1935;Bachelor;Law;;;U.S. Court for China;;Court;Court;China;Shanghai;Kiangse;;181;;210;239
Welles_Henry H.;;;Western;Princeton;New Jersey;B.S.;Bachelor;Sciences;Sciences;1921;1921;;2;1921;1932;11;1919-1935;Bachelor;Sciences;;;Shanghai American School;;Education;School;China;Shanghai;Petain;;10;;210;239
Welles_Henry H.;;;Western;Columbia;New York;Ph.D.;Doctorate;Undetermined;Undetermined;1932;1932;;2;1921;1932;11;1919-1935;Bachelor;Sciences;;;Shanghai American School;;Education;School;China;Shanghai;Petain;;10;;210;239
Wells_Ralph Crane;;;Western;Colorado;Colorado;B.S.;Bachelor;Sciences;Sciences;1901;1901;;3;1901;1931;30;1883-1908;Bachelor;Sciences;;;American Presbyterian Mission;;Organization;Religious;China;Shanghai;Yuen Ming Yuen;;169;;210;239
Wells_Ralph Crane;;;Western;Columbia;New York;M.A.;Master;;;1920;1920;;3;1901;1931;30;1883-1908;Bachelor;Sciences;;;American Presbyterian Mission;;Organization;Religious;China;Shanghai;Yuen Ming Yuen;;169;;210;239
Wells_Ralph Crane;;;Western;Colorado;Colorado;Ph.D.;Doctorate;Undetermined;Undetermined;1931;1931;;3;1901;1931;30;1883-1908;Bachelor;Sciences;;;American Presbyterian Mission;;Organization;Religious;China;Shanghai;Yuen Ming Yuen;;169;;210;239
West_Eric Ralph;;;Western;California;California;A.B.;Bachelor;Humanities;Arts;1917;1917;;2;1917;1927;10;1909-1918;Bachelor;Law;;;U.S. Army;U.S. Marine Corps;Army;Foreign;China;Shanghai;Haiphong;;527;;210;239
West_Eric Ralph;;;Western;George Washington;District of Columbia;LL.B.;Bachelor;Law;Law;1927;1927;;2;1917;1927;10;1909-1918;Bachelor;Law;;;U.S. Army;U.S. Marine Corps;Army;Foreign;China;Shanghai;Haiphong;;527;;210;239
Wilbur_Hollis A.;;;Western;Ohio Wesleyan;Ohio;B.A.;Bachelor;Humanities;Arts;1896;1896;;2;1896;1896;0;1883-1908;Master;Humanities;;;Young Men's Christian Association;Y.M.C.A. National Committee;Organization;Religious;China;Shanghai;Museum;;131;;210;239
Wilbur_Hollis A.;;;Western;Ohio Wesleyan;Ohio;M.A.;Master;Humanities;Arts;1896;1896;;2;1896;1896;0;1883-1908;Master;Humanities;;;Young Men's Christian Association;Y.M.C.A. National Committee;Organization;Religious;China;Shanghai;Museum;;131;;210;239
Wythe_Donald H.;;;Western;New York University;New York;;;;;1914;1916;;1;1914;1916;2;1909-1918;;;;;Wythe & Co., D.H.;;Company;Company;China;Shanghai;Kiangse;;353;;212;241
Young_Arthur N.;;;Western;Occidental;California;A.B.;Bachelor;Humanities;Arts;1910;1910;;3;1910;1927;17;1909-1918;Bachelor;Humanities;;;;;;;China;Shanghai;Ghisi;;2;;214;243
Young_Arthur N.;;;Western;George Washington;District of Columbia;LL.B.;Bachelor;Law;Law;1927;1927;;3;1910;1927;17;1909-1918;Bachelor;Humanities;;;;;;;China;Shanghai;Ghisi;;2;;214;243
Young_Arthur N.;;;Western;Princeton;New Jersey;Ph.B.;Bachelor;Humanities;Philosophy;1914;1914;;3;1910;1927;17;1909-1918;Bachelor;Humanities;;;;;;;China;Shanghai;Ghisi;;2;;214;243
